"Segundo Markham, o profissionalismo foi considerado menos louvável do que a ""aptidão não forçada"""", e, possivelmente, Scott foi influenciado pela crença de Markham.",MARKHAM PROFISSIONAL CONSIDERAR APTIDÃO NÃO FORÇAR&OBRIGAR SCOTT INFLUENCIAR CRENÇA MARKHAM [PONTO],False,"According to Markham, professionalism was considered less praiseworthy than the ""unprecedented aptitude"", and possibly Scott was influenced by Markham's belief."
"Para fazer jus ao benefício, o projeto na área de mobilidade urbana deve ser aprovado para habilitação.",FAZER JUS BENEFÍCIO PROJETO&DOCUMENTO ÁREA&SETOR MOBILIDADE URBANO DEVER&OBRIGAÇÃO APROVAR HABILITAÇÃO [PONTO],True,"To be entitled to the benefit, the project in the area of ​​urban mobility must be approved for qualification."
"Observadores importantes europeus da época pareciam concordar que os japoneses """"destacavam-se não apenas em relação a outros povos orientais, eles ultrapassavam os europeus também"""".",OBSERVADOR IMPORTANTE EUROPEU ÉPOCA PARECER CONCORDAR QUE JAPONES DESTACAR&SEPARAR NÃO RELAÇÃO&VÍNCULO OUTRO POVO ORIENTAL ELES ULTRAPASSAR EUROPEU TAMBÉM [PONTO],False,"Important European observers of the time seemed to agree that the Japanese """" stood out not only in relation to other oriental peoples, they surpassed Europeans as well. """
Cópia da Procuração (Se for o caso).,CÓPIA PROCURAÇÃO CASO&EVENTO [PONTO],True,Copy of the power of attorney (if applicable).
Eu estou muito sozinho.,EU SOZINHO(+) [PONTO],False,I am very alone.
"Salazar não considerou a lei de 1913, preferindo guiar-se por outra de 1928, criada já durante a Ditadura.",SALAZAR NÃO_CONSIDERAR LEI ANO&DATA 1913 PREFERIR GUIAR OUTRA ANO&DATA 1928 CRIAR&FUNDAR DITADURA [PONTO],False,"Salazar did not consider the law of 1913, preferring to guide himself by another of 1928, created already during the dictatorship."
Diploma emitido pela Universidade Federal do Rio Grande - FURG,DIPLOMA EMITIR UNIVERSIDADE FUNDAÇÃO_UNIVERSIDADE_FEDERAL_DO_RIO_GRANDE,True,Diploma issued by the Federal University of Rio Grande - FURG
Terei de fazer isso eu mesmo.,TER FAZER ISSO EU MESMO [PONTO],False,I will have to do that myself.
Eu tinha medo do Tom.,EU MEDO TOM [PONTO],False,I was afraid of the tone.
A terceira e última temporada foi exibida entre 22 de janeiro a 18 de junho de 2013 contendo 22 episódios.,TERCEIO_ORDINAL ÚLTIMA TEMPORADA EXIBIDA ENTRE 22 JANEIRO 18 JUNHO 2013 CONTER 22 EPISÓDIO [PONTO],False,"The third and last season was aired from January 22 to June 18, 2013 containing 22 episodes."
"Não irei, a não ser que o Tom vá.",IR SE TOM IR [PONTO],False,"I will not go, unless the tone goes."
O que elas estão fazendo?,ELAS FAZER [INTERROGAÇÃO],False,What are they doing?
Como faço para alterar a configuração para usa-lo com o chip da vivo.,COMO FAZER ALTERAR CONFIGURAÇÃO USAR CHIP VIVO [PONTO],True,How do I change the configuration to use it with the Vivo chip.
Há acordos que preveem a aceitação recíproca de artigos aprovados sob uma TSO/ETSO ou equivalente.,TER ACORDO PREVER ACEITAR RECÍPROCO ARTIGO&TEXTO APROVAR SOB TSO ETSO EQUIVALENTE [PONTO],True,There are agreements that provide for the reciprocal acceptance of articles approved under a TSO/ETSO or equivalent.
"Taguatinga se destaca na região sudeste por seus casarões em estilo colonial, suas festas religiosas, incluindo a mais famosa: as Cavalhadas, uma encenação épica da batalha religiosa entre mouros e cristãos, cheia de simbolismo, cores e luxo.",TAGUATINGA DESTACAR&DESIGNAR REGIÃO SUDESTE CASARÃO ESTILO COLONIAL SUA FESTA RELIGIÃO INCLUIR CAVALHADA ENCENAÇÃO ÉPICA BATALHA RELIGIOSO MOURO CRISTÃO CHEIA&CAPACIDADE SIMBOLISMO COR LUXO [PONTO],True,"Taguatinga stands out in the Southeast region for his colonial -style mansions, his religious festivals, including the most famous: the horseback riding, an epic staging of the religious battle between Moors and Christians, full of symbolism, colors and luxury."
"Confirmando os piores receios da ascensão do III Reich nos anos 30 do século passado, Hitler invadia a Polónia e começava um conflito que duraria seis anos e mobilizou mais de 100 milhões de soldados de perto de 30 países dos quatro cantos do globo.",CONFIRMAR PIOR RECEIO ASCENSÃO 3 REICH ANO&DATA 30 SÉCULO PASSAR&CONSEGUIR HITLER INVADIR PAÍS BAIXO 6 ANO&DATA MOBILIZAR MAIS&QUANTIDADE 100000000 SOLDADO PERTO 30 PAÍS 4 CANTO&ÂNGULO GLOBO [PONTO],True,"Confirming the worst fears of the rise of the III Reich in the 1930s, Hitler invaded Poland and began a six -year conflict and mobilized over 100 million soldiers close to 30 countries from the four corners of the globe."
Isso levou meses.,DEMORAR MÊS [PONTO],False,This took months.
Carteira de identidade ou de carteira de motorista,CARTEIRA&IDENTIDADE CARTEIRA&MOTORISTA,True,ID card or driver's license
"A razão do abandono desta ""cidade"" praticamente sem deixar outros vestígios não é conhecida, uma vez que não existem registos escritos, mas pensa-se estar relacionada com a invasão da região pelos Mwenemutapas, que deram origem a um grande império, mas estabelecendo a sua capital a cerca de 500 km do Grande Zimbabwe, próximo do rio Zambeze (ver História de Moçambique).",RAZÃO ABANDONO CIDADE PRATICAMENTE DEIXAR&PERMITIR OUTRO VESTÍGIO NÃO_CONHECER VEZ NÃO_EXISTIR REGISTO ESCRITO PENSAR RELACIONADA INVASÃO REGIÃO MWENEMUTAPA DAR ORIGEM GRANDE IMPÉRIO ESTABELECER SUA CAPITAL&CIDADE CERCA 500 KM GRANDE ZIMBABWE PRÓXIMO&PERTO RIO ZAMBEZE VER HISTÓRIA MOÇAMBIQUE&PAÍS [PONTO],False,"The reason for the abandonment of this ""city"" practically without leaving other traces is not known, since there are no written records, but it is thought to be related to the invasion of the region by the Mwemutapas, which gave rise to a large empire, but establishing its capital about 500 km from the great Zimbabwe, near the Zambeze River (see history of Mozambique)."
"O candidato deverá submeter a documentação solicitada no Edital de Matrícula, no sistema da universidade, para análise.",CANDIDATO SUBMETER DOCUMENTO&PAPEL SOLICITAR EDITAL MATRÍCULA SISTEMA UNIVERSIDADE ANÁLISE [PONTO],True,"The candidate must submit the requested documentation in the registration notice, in the university system, for analysis."
"Estudantes do ensino médio, graduação ou pós graduação, devidamente matriculado no IFPI.",ESTUDANTE ENSINO&MÉDIO GRADUAÇÃO PÓS_GRADUAÇÃO MATRICULAR IFPI [PONTO],True,"High school students, graduation or postgraduate, duly enrolled in IFPI."
"Participar de processo seletivo para curso de Educação Profissional Técnica no IFAM (Educação de Jovens e Adultos, Integrado e Subsequente)",PARTICIPAR PROCESSO_SELETIVO CURSO&ESTUDAR EDUCAÇÃO&ENSINO PROFISSIONAL TÉCNICO IFAM EDUCAÇÃO&ENSINO JOVEM ADULTO INTEGRADO SUBSEQUENTE,True,"Participate in the Selection Process for Technical Professional Education Course at IFAM (Youth and Adult Education, Integrated and Subsequent)"
Participar de processo seletivo para curso Técnico Integrado ao Ensino Médio - PROEJA - IF Sudeste MG,PARTICIPAR PROCESSO_SELETIVO CURSO&ESTUDAR TÉCNICO INTEGRAR ENSINO_MÉDIO PROEJA IF SUDESTE MG,True,Participate in the Selection Process for Technical Course Integrated to High School - PROEJA - IF Southeast MG
"O lema da Sociedade foi inspirado no do Marajá de Benares: ""Satyât nâsti paro Dharma"", traduzido como ""Não há Religião superior à Verdade"", embora a palavra original Dharma tenha uma riqueza de significados muito mais extensa do que o termo religião, incluindo dever, direito, justiça e virtude.",LEMA SOCIEDADE INSPIRAR MARAJÁ BENAR SATYÂT NÂSTI PARAR&HÁBITO DHARMA TRADUZIR NÃO_TER RELIGIÃO SUPERIOR VERDADE MAS PALAVRA ORIGINAL DHARMA TER RIQUEZA SIGNIFICADO EXTENSO_COMPRIDO 1S_DO_QUE_2S TERMO RELIGIÃO INCLUIR DEVER&OBRIGAÇÃO DIREITO&LEI JUSTIÇA VIRTUDE [PONTO],False,"The motto of society was inspired by the maraja of Benares: ""Satyât nasi paro dharma,"" translated as ""there is no superior religion to the truth,"" although the original word Dharma has a much longer richness than the term religion, including duty, law, justice, and virtue."
Meu carro é mais rápido que o seu.,MEU CARRO MAIS&QUANTIDADE RÁPIDO 1S_DO_QUE_2S [PONTO],False,My car is faster than yours.
Eles também estão dispostos a pagar juros maiores do que o usuário comum de bancos ou cartões de créditos.,ELES TAMBÉM DISPOSTO PAGAR JUROS MAIOR&MELHOR USUÁRIO COMUM BANCO&DINHEIRO CARTÃO CRÉDITO [PONTO],False,They are also willing to pay higher interest rates than the ordinary user of banks or credit cards.
Ela quer ser jogador.,ELE QUERER TRABALHAR JOGADOR [PONTO],False,She wants to be a player.
Inscrição via o Sistema de Apoio as Leis de Incentivo à Cultura (SALICWeb).,INSCRIÇÃO VIA&MÉTODO SISTEMA APOIO LEI INCENTIVO CULTURA&SOCIEDADE SALICWEB [PONTO],True,Registration via the Support System to Culture Incentive Laws (Salicweb).
"Já a parte que localiza-se na margem esquerda do Rio Iguaçu é pertencente ao Tropp de Santa Catarina, sendo que este tem uma formação idêntica ao do Terceiro Planalto.",PARTE LOCALIZAR MARGEM&LIMITE ESQUERDA RIO IGUAÇU PERTENCENTE TROPP SANTA_CATARINA&ESTADO QUE FORMAÇÃO IDÊNTICA TERCEIRO&SEQUÊNCIA PLANALTO [PONTO],False,"The part that is located on the left bank of the Iguaçu River belongs to the Santa Catarina trop, and it has a formation identical to that of the third plateau."
"Tu a beijaste, não é verdade?",VOCÊ BEIJAR&BOCA ELA [INTERROGAÇÃO],False,"You kissed her, right?"
Sou muito feliz na Geórgia.,EU FELIZ(+) GEÓRGIA&PAÍS [PONTO],False,I am very happy in Georgia.
Tom comprou flores.,TOM COMPRAR&DINHEIRO FLOR [PONTO],False,Tom bought flowers.
Ela estuda inglês todos os dias.,ELA ESTUDAR INGLÊS TODO_DIA [PONTO],False,She studies English every day.
E acessar o serviço de Vinculação para identificar a inscrição cadastral do imóvel rural na Receita Federal e realizar a vinculação com o código da propriedade ou posse no Incra.,ACESSAR SERVIÇO VINCULAR IDENTIFICAR INSCRIÇÃO CADASTRAR IMÓVEL RURAL RECEITA_FEDERAL REALIZAR VINCULAR CÓDIGO&COMPUTAÇÃO PROPRIEDADE POSSE INCRA [PONTO],True,And access the binding service to identify the registration of the rural property in the IRS and make the binding with the property code or possession in INCRA.
"Podem se cadastrar dirigentes de entidades governamentais,instituições integrantes do Sistema S, instituições da sociedade civil organizada, pessoas jurídicas de direito público ou privado, representantes de grupos ou coletivos e empreendimentos turísticos.",PODER&POSSIBILIDADE CADASTRAR DIRIGENTE ENTIDADE GOVERNO INSTITUIÇÃO INTEGRANTE SISTEMA S INSTITUIÇÃO SOCIEDADE CIVIL ORGANIZAR PESSOA JURÍDICA DIREITO&LEI PÚBLICO&PESSOA PRIVADO&PARTICULAR REPRESENTAR GRUPO COLETIVO EMPREENDIMENTO TURÍSTICO [PONTO],True,"Managers of government entities, institutions of the S System, institutions of organized civil society, legal entities of public or private law, representatives of groups or collectives and tourist enterprises, may be registered."
A documentação deverá ser encaminhada à GEPLO Setor de Sistemas Logísticos via e-mail.,DOCUMENTAR DEVER&POSSIBILIDADE ENCAMINHAR GEPLO SETOR SISTEMA LOGÍSTICO VIA&DOCUMENTO E_MAIL [PONTO],True,The documentation should be sent to the geplo industry of logistics systems via email.
Avaliação de escopo,AVALIAR ESCOPO,True,Scope evaluation
Para empresas que desejem instalar centros de pesquisa e inovação e/ou unidades de produção e de serviços técnicos especializados no Parque Tecnológico do Inmetro.,EMPRESA DESEJAR INSTALAR CENTRO&LOCAL PESQUISA INOVAÇÃO OU UNIDADE&LOCAL PRODUÇÃO SERVIÇO TÉCNICO ESPECIALIZAR PARQUE TECNOLÓGICO INMETRO [PONTO],True,For companies that wish to install research and innovation centers and/or production units and specialized technical services in the Inmetro Technology Park.
A empresa brasileira de navegação autorizada pela ANTAQ.,EMPRESA BRASIL&PAÍS NAVEGAÇÃO&INFORMÁTICA AUTORIZAR&PERMITIR ANTAQ [PONTO],True,The Brazilian Navigation Company authorized by Antaq.
"Por favor, vá a São Francisco.",POR_FAVOR IR SÃO_FRANCISCO&CIDADE [PONTO],False,Please go to San Francisco.
1/5 colher de chá de sal.,1 FRAÇÃO 5 COLHER&UTENSÍLIO CHÁ SAL [PONTO],False,1/5 teaspoon salt.
Você sente falta do Tom?,VOCÊ SAUDADE TOM [INTERROGAÇÃO],False,Do you miss the tone?
Pare de se desculpar.,PARE DESCULPAR [PONTO],False,Stop apologizing.
"Agendamento de Audiência com o Procurador , Atendimento ao advogado",AGENDAR AUDIÊNCIA PROCURADOR ATENDER&AUXILIAR ADVOGADO,True,"Audience scheduling with the prosecutor, assistance to the lawyer"
"Assim, após envio do Termo de Adesão, por sistema, o município deve aguardar a aprovação do Conselho Municipal de Assistência Social.",DEPOIS ENVIAR TERMO ADESÃO SISTEMA MUNICÍPIO ESPERAR APROVAR CONSELHO&GRUPO MUNICIPAL ASSISTÊNCIA SOCIAL [PONTO],True,"Thus, after sending the adhesion term, by system, the municipality must await the approval of the Municipal Council of Social Assistance."
O que Tom disse que queria?,O_QUE TOM FALAR QUERER [INTERROGAÇÃO],False,What did Tom say he wanted?
"No entanto, ele nunca recebeu distribuição no cinema porque nenhum distribuidor israelense procurou para comercializar o filme.",ENTANTO ELE NUNCA RECEBER DISTRIBUIÇÃO CINEMA NENHUM DISTRIBUIDOR ISRAEL&PAÍS PROCURAR COMERCIALIZAR FILME&CINEMA [PONTO],False,"However, he has never been distributed in the cinema because no Israeli distributor sought to market the film."
Documentos previstos no Edital.,DOCUMENTO&PAPEL PREVER EDITAL [PONTO],True,Documents provided for in the notice.
"São estáveis, menos frágeis e não têm cabresto.",ESTÁVEL MENOS FRÁGIL NÃO_TER CABRESTO [PONTO],False,"They are stable, less fragile and have no halter."
A bainha da faca estava desgastada de tanto uso.,BAINHA&ESTOJO FACA DESGASTADO TANTO USAR [PONTO],False,The knife sheath was worn out of use.
Não estou com um pingo de fome agora.,NÃO_TER FOME AGORA [PONTO],False,I don't have a hungry drop now.
Eu não estou mais dormindo.,JÁ ACORDAR&DESPERTAR [PONTO],False,I'm not sleeping anymore.
"O solicitante deverá clicar no link, fazer login no SEI e verificar na tela de Controle de Acessos Externos o número do processo para o qual solicitou as cópias. ",SOLICITANTE DEVER&OBRIGAÇÃO CLICAR&BOTÃO LINK FAZER LOGIN SABER VERIFICAR TELA CONTROLE ACEITAR EXTERNO NÚMERO PROCESSO&DOCUMENTO SOLICITAR CÓPIA [PONTO],True,"The applicant should click on the link, log in to SEI and check on the external access control screen the process number for which he requested the copies."
Diz a verdade.,FALAR VERDADE [PONTO],False,Tell the truth.
"No caso de migração para plano de benefícios a ser criado, no mesmo requerimento",CASO&EVENTO MIGRAÇÃO PLANO&PROJETO BENEFÍCIO CRIAR&FUNDAR REQUERIMENTO,True,"In the case of migration to the benefit plan to be created, in the same application"
Ele é muito sensível ao frio.,ELE SENSÍVEL(+) FRIO [PONTO],False,He is very sensitive to cold.
Protocolar Documentos IFSUL,PROTOCOLAR DOCUMENTO&PAPEL IFSUL,True,Protocol IFSUL Documents
Serviço para pedir o documento que informa se existe ou não algum benefício do INSS em seu nome.,SERVIÇO 1S_PEDIR_2S DOCUMENTO&PAPEL INFORMAR EXISTIR OU NÃO BENEFÍCIO INSS NOME [PONTO],True,Service to request the document that informs whether or not there is any benefit of the INSS in your name.
A prova tinha 50 questões no total.,PROVA&AVALIAÇÃO TER 50 QUESTÃO TOTAL&COMPLETO [PONTO],True,The test had 50 questions in total.
Tom não parecia ocupado.,TOM NÃO OCUPADO [PONTO],False,Tom didn't seem busy.
Por que você não acreditou em mim?,PORQUE VOCÊ NÃO_ACREDITAR MIM [INTERROGAÇÃO],False,Why didn't you believe me?
"Keys escreveu que, enquanto a taxa de mortalidade total dos EUA declinava, o número de mortes por doença cardíaca vinha aumentando constantemente e, para explicar o porquê, ele apresentou uma comparação do consumo de gordura e da mortalidade por doença cardíaca em 6 países:",KEY ESCREVER&PAPEL ENQUANTO TAXA&PREÇO MORTALIDADE TOTAL&COMPLETO ESTADOS_UNIDOS&PAÍS DECLINAR NÚMERO MORTE DOENÇA CARDÍACO VIR AUMENTAR&TAMANHO CONSTANTEMENTE EXPLICAR PORQUÊ ELE APRESENTAR&MOSTRAR COMPARAR CONSUMO GORDURA MORTALIDADE DOENÇA CARDÍACO 6 PAÍS,True,"Keys wrote that while the US total mortality rate declined, the number of deaths from heart disease was constantly increasing and, to explain why, he had a comparison of fat consumption and mortality from heart disease in 6 countries:"
Ofício do gestor favorável à habilitação; Formulário de Vistoria do Gestor (Check List) preenchido e assinado;Relatório de vistoria da VISA referente a habilitação pleiteada;,OFÍCIO GESTOR FAVORÁVEL HABILITAÇÃO FORMULÁRIO VISTORIA GESTOR CHECKLIST PREENCHER ASSINADORELATÓRIO VISTORIA VISAR REFERENTE HABILITAÇÃO PLEITEADO,True,Letter of the qualification favorable manager; MANAGER SURVEILLANCE Form (Check List) completed and signed;
"Caso o CNPJ tenha sido baixado na Receita Federal, é necessário realizar login no sistema, selecionar o ícone Buscar Receita Federal no painel Gerenciar Atividades e clicar o botão de mesmo nome.",CASO&EVENTO CNPJ BAIXAR&ARQUIVO RECEITA_FEDERAL NECESSÁRIO REALIZAR LOGIN SISTEMA SELECIONAR ÍCONE BUSCAR RECEITA_FEDERAL PAINEL GERENCIAR BOTÃO MESMO NOME [PONTO],True,"If the CNPJ has been downloaded to the IRS, it is necessary to log in to the system, select the federal revenue icon in the panel Manage activities and click the same name button."
F - Licenças e homologações necessárias a serem emitidas pelos órgãos competentes;,LICENÇA&DOCUMENTO HOMOLOGAÇÃO NECESSÁRIO EMITIR ÓRGÃO&INSTITUIÇÃO COMPETENTE,True,F - licenses and approval necessary to be issued by the competent bodies;
Tom está usando um chapéu preto.,TOM USAR CHAPÉU PRETO&COR [PONTO],False,Tom is wearing a black hat.
PFMOS/RN – Mossoró:,PFMOS RIO_GRANDE_DO_NORTE&ESTADO MOSSORÓ&CIDADE,True,PFMOS/RN - Mossoró:
""" Alfredo, em seguida, levou-o ao seu professor, aprendeu a lê-lo, e recitou-o à sua mãe.",ALFREDO SEGUIDA LEVAR SEU PROFESSOR APRENDER LÊR RECITAR SUA MÃE [PONTO],False,"""Alfred then led him to his teacher, learned to read it, and recited him to his mother."
Eu quero aprender a nadar.,QUERER APRENDER NADAR [PONTO],False,I want to learn to swim.
Tom é azarado.,TOM AZAR [PONTO],False,Tom is unlucky.
Tom suava.,TOM SUAR [PONTO],False,Tom sweated.
O seu celular está tocando de novo.,SEU CELULAR TOCAR&MÚSICA DE_NOVO [PONTO],False,Your cell phone is playing again.
"Gilmour foi o vocalista dominante desse período, e contribuições de corais femininos e o saxofone de Dick Parry se tornaram parte do estilo da banda.",GILMOUR VOCALISTA DOMINANTE PERÍODO CONTRIBUIÇÃO&AJUDAR CORAL FEMININO SAXOFONE DICK PARRY PARTICIPAR ESTILO BANDA&MÚSICA [PONTO],False,"Gilmour was the dominant vocalist of this period, and contributions from female corals and Dick Parry's saxophone became part of the band's style."
"Documento de identificação com foto a ser apresentado na portaria, Termo de Uso e filme a ser mixado, com créditos.",DOCUMENTO&IDENTIDADE FOTO APRESENTAR&MOSTRAR PORTARIA&PORTÃO TERMO USAR FILME&CINEMA CRÉDITO [PONTO],True,"Photo identification document to be presented at the concierge, term of use and film to be mixed, with credits."
Não faça mais perguntas.,NÃO_FAZER MAIS&QUANTIDADE PERGUNTA [PONTO],False,Do not ask more questions.
Você deveria estar orgulhoso.,VOCÊ DEVER&OBRIGAÇÃO ORGULHOSO [PONTO],False,You should be proud.
Esse foi o único jeito.,ÚNICO JEITO [PONTO],False,That was the only way.
A minha cabeça está rodando.,MINHA CABEÇA_TONTA [PONTO],False,My head is running.
"Na década dos 80, realizadores como María Luisa Bemberg com ""Camila"" (1984), Pino Solanas (O exílio de Gardel (Tangos), ""Sur""), Luis Puenzo (""A História Oficial"") (que conseguiu o Prêmio Óscar a melhor filme estrangeiro de 1985) e Adolfo Aristarain (""Tempo de revanche"", ""Um lugar no mundo"") atraíram o olhar de novos públicos.",DÉCADA 80 REALIZADOR IGUAL MARÍA LUISA BEMBERG CAMILA ANO&DATA 1984 PINO SOLANA EXÍLIO GARDEL TANGO SUR LUIS PUENZO HISTÓRIA OFICIAL&LEGAL CONSEGUIR PRÊMIO ÓSCAR MELHOR FILME&CINEMA ESTRANGEIRO ANO&DATA 1985 ADOLFO ARISTARAIN TEMPO&HORA REVANCHE LUGAR MUNDO ATRAIR OLHAR&VER NOVO&RECENTE PÚBLICO&PESSOA [PONTO],False,"In the 1980s, filmmakers like María Luisa Beberg with ""Camila"" (1984), Pino Solanas (the exile of Gardel (Tangos), ""Sur""), Luis Puenzo (""The Official History"") (who got the Oscar Award the best foreign film of 1985) and Adolfo Aristarain (""Time of Revenche"", ""a place in the world"") attracted the eyes of new audiences."
Transferir autorização (Licença Operacional) para operar mercado de transporte rodoviário interestadual de passageiros de uma empresa cedente para uma empresa pretendente.,ADIAR AUTORIZAR&PERMITIR LICENÇA&DOCUMENTO OPERACIONAL OPERAR MERCADO TRANSPORTE RODOVIÁRIO INTERESTADUAL PASSAGEIRO&PESSOA EMPRESA CEDENTE EMPRESA PRETENDENTE [PONTO],True,Transfer Authorization (Operational License) to operate interstate road transport market from a transferring company to a intended company.
"Sendo em essência cortesão, pelo menos em sua origem, foi o início de uma nova forma de desfrutar a arte apenas como prazer privado, e não necessariamente como afirmação pública de poder e de ideologia.",ESSÊNCIA&SENTIDO CORTESÃO SUA ORIGEM INÍCIO NOVO&RECENTE ARTE SÓ&APENAS PRAZER&SATISFAÇÃO PRIVADO NÃO_PRECISAR AFIRMAÇÃO PÚBLICA PODER&POSSIBILIDADE IDEOLOGIA [PONTO],False,"Being in essence courtesy, at least in its origin, it was the beginning of a new way of enjoying art only as private pleasure, and not necessarily as a public affirmation of power and ideology."
Solicitar a Autorização de Residência.,1S_PEDIR_2S AUTORIZAR&PERMITIR RESIDÊNCIA [PONTO],True,Request the residence permit.
Sobre disponibilidade de sistemas do Portal Operadoras;,SOBRE&ASSUNTO DISPONIBILIDADE SISTEMA PORTAL&SITE OPERADOR,True,On the availability of operators portal systems;
"Recebida a solicitação, o IPHAN dará início à instrução processual a fim de identificar os valores pertinentes e estabelecer articulação com vistas à gestão do bem.",RECEBER SOLICITAR IPHAN INÍCIO INSTRUÇÃO PROCESSUAL IDENTIFICAR VALOR PERTINENTE ESTABELECER ARTICULAÇÃO VISTA&OLHO GESTÃO BEM&PATRIMÔNIO [PONTO],True,"Once the request will be received, IPHAN will start the procedural instruction in order to identify the pertinent amounts and establish articulation with a view to the management of the property."
Eu quero um cachorro-quente.,EU QUERER CACHORRO_QUENTE [PONTO],False,I want a hot dog.
Guia de apresentação das iniciativas,GUIA&DOCUMENTO APRESENTAR&MOSTRAR INICIATIVA,True,Initiative Presentation Guide
Tornar ATIVO o cadastro do serviço de inspeção no e-SISBI-SGSI..,TORNAR&ADQUIRIR ATIVO CADASTRO SERVIÇO INSPEÇÃO ESISBI SGSI [PONTO],True,Make the inspection service registration in e-SISBI-SGSI active.
número de inscrição..,NÚMERO INSCRIÇÃO [PONTO],True,registration number ..
"Estas migrações permitem-lhes, não só escaparem dos predadores (afundando para águas profundas, portanto com menos luz, durante o dia e subindo para perto da superfície, onde têm mais alimento, à noite), mas também aproveitarem correntes de fundo para se deslocarem para regiões onde as condições ambientais lhes são mais favoráveis.",MIGRAÇÃO PERMITIR&LIBERAR ESCAPAR&FUGIR PREDADOR AFUNDAR ÁGUA PROFUNDO MENOS LUZ DIA SUBIR PERTO SUPERFÍCIE TER ALIMENTO NOITE TAMBÉM APROVEITAR&UTILIZAR FUNDO&PROFUNDO DESLOCAR REGIÃO CONDIÇÃO AMBIENTAL FAVORÁVEL [PONTO],False,"These migrations allow them not only to escape predators (sinking to deep water, so with less light during the day and rising to the surface, where they have more food at night), but also take advantage of the backgrounds to move to regions where environmental conditions are most favorable."
Pedido médico,PEDIDO&PEDIR MÉDICO,True,Medical request
Acesse o site (acesse ao edital na página do campus onde consta o curso em que você deseja inscrever-se).,ACESSAR SITE ACESSAR EDITAL PÁGINA&SITE CAMPUS ONDE CONSTAR CURSO&ESTUDAR VOCÊ DESEJAR INSCREVER [PONTO],True,Visit the website (go to the notice on the campus page where the course is where you want to register).
"Ser filiado ao Sindireceita; – A locação seja para uso residencial e do próprio colega; – Não haja histórico de execução da Fiança Locatícia expedida em favor do filiado pelo Sindireceita; – Esteja em estágio probatório ou, em caso de remoção, em até três anos na nova localização; – Não tenha imóvel residencial próprio na localidade;",FILIAR SINDIRECEITA LOCAR USO RESIDENCIAL PRÓPRIO COLEGA NÃO_TER HISTÓRICO EXECUÇÃO FIANÇA LOCALIZAÇÃO EXPEDIR FAVOR FILIAÇÃO SINDIRECEITA ESTÁGIO PROBATÓRIO SE REMOÇÃO ATÉ 3 ANO&DATA NOVO&RECENTE LOCALIZAÇÃO NÃO_TER IMÓVEL RESIDENCIAL PRÓPRIO LOCALIDADE,True,"Be affiliated with the SindiDeite; - The lease is for residential use and the colleague himself; - There is no history of execution of the lease issued in favor of the affiliated by the Sindireceita; - Be in probationary stage or, in case of removal, within three years in the new location; - Do not have its own residential property in the locality;"
Acessar Comprovante de Rendimentos de ex-servidores e ex-pensionistas - IRPF.,ACESSAR COMPROVANTE RENDIMENTO EX SERVIDOR EX PENSIONISTA IRPF [PONTO],True,Access proof of income from former servants and former workers-IRPF.
Para quem conseguir a nota mínima exigida nas quatro provas objetivas e na redação.,QUEM CONSEGUIR NOTA&AVALIAR MÍNIMA EXIGIR 4 PROVA&AVALIAÇÃO OBJETIVO REDAÇÃO [PONTO],True,For those who get the minimum grade required in the four objective tests and the essay.
Obrigado por me mostrar o caminho.,OBRIGADO&AGRADECIMENTO 2S_MOSTRAR_1S CAMINHO&ITINERÁRIO [PONTO],False,Thank you for showing me the way.
Receber anuência do MAPA,RECEBER ANUÊNCIA MAPA,True,Receive MAPA
"Com isso, os romanos, não só passaram a gradualmente retomar os territórios perdidos, como chegaram a saquear Siracusa em , esmagaram uma revolta geral na Sicília e impediram o avanço cartaginês na Ibéria mediante uma série de expedições.",ROMANO GRADUAL RETOMAR TERRITÓRIO PERDER COMO CHEGAR SAQUEAR SIRACUSA ESMAGAR REVOLTA GERAL SICÍLIA IMPEDIR AVANÇAR&PROGREDIR CARTAGINÊS IBÉRIA MEDIANTE SÉRIE&SEQUÊNCIA EXPEDIÇÃO [PONTO],False,"With this, the Romans not only gradually resumed the lost territories, but even looting Syracuse in, crushed a general revolt in Sicily and prevented the Carthaginian advance in Iberia through a series of expeditions."
"O """"flashback"""" pode acontecer, mas só se absolutamente necessário, mesmo assim da forma mais curta possível.",FLASHBACK PODER&POSSIBILIDADE ACONTECER ABSOLUTAMENTE NECESSÁRIO FORMA CURTO(+) POSSÍVEL [PONTO],False,"The ""flashback"" can happen, but only if absolutely necessary, yet as short as possible."
"Isso faz com que a inundação do rio Coppermine basalts um dos maiores eventos de basalto de inundação já a aparecer no continente norte-americano, bem como na Terra.",FAZER INUNDAR RIO COPPERMINE BASALT MAIOR&MELHOR EVENTO BASALTO INUNDAÇÃO JÁ APARECER&SURGIR CONTINENTE AMÉRICA_DO_NORTE TAMBÉM TERRA&LOCAL [PONTO],False,"This causes the flood of the Coppermine Basalts river one of the largest flooding events to appear on the US continent, as well as on Earth."
Tom é orgulhoso demais para desistir.,TOM ORGULHOSO DESISTIR NÃO [PONTO],False,Tom is too proud to give up.
